Número de Pedido	ID del Cliente	Tipo de Compra	SKU	Categoría de Descuento	Ingresos	Unidades	Costo del Producto	Costo de Envio	Costo Empaque	Fecha de Pedido	Fecha de Envio	Fecha de Llegada	País	Ciudad
98088382	321553436	"Normal"	"CC01"	"Special Day"	68,289	2	8,75	5,75	3	2004-05-22 00:00:00.000	2004-05-23 00:00:00.000	2004-06-12 00:00:00.000	"Ecuador"	"Quito"
98088376	548390931	"Devolución"	"CC01"	"Special Day"	68,289	2	8,55	4,55	2	2004-05-23 00:00:00.000	2004-05-26 00:00:00.000	2004-06-02 00:00:00.000	"Brasil"	"Rio"
98088304	733351455	"Normal"	"CC01"	"Special Day"	34,1445	1	7,22	6,22	1	2004-06-14 00:00:00.000	2004-06-15 00:00:00.000	2004-06-28 00:00:00.000	"Argentina"	"Rosario"
98088188	333427984	"Normal"	"CC01"	"Special Day"	68,289	2	6,9	5,9	3	2004-07-13 00:00:00.000	2004-07-16 00:00:00.000	2004-07-31 00:00:00.000	"Perú"	"Lima"
98088071	618976416	"Devolución"	"CC01"	"Special Day"	34,1445	1	9,73	3,73	3	2004-08-21 00:00:00.000	2004-08-22 00:00:00.000	2004-09-09 00:00:00.000	"Perú"	"Lima"
98087890	612686122	"Normal"	"CC01"	"Special Day"	34,1445	1	9,73	3,73	1	2004-10-09 00:00:00.000	2004-10-11 00:00:00.000	2004-10-19 00:00:00.000	"Ecuador"	"Quito"
98087825	201171360	"Normal"	"CC01"	"Special Day"	102,4335	3	8,99	4,99	2	2004-10-31 00:00:00.000	2004-11-02 00:00:00.000	2004-11-16 00:00:00.000	"Uruguay"	"Montevideo"
98087786	549442190	"Normal"	"CC01"	"Special Day"	34,1445	1	6,45	5,45	2	2004-11-10 00:00:00.000	2004-11-13 00:00:00.000	2004-11-29 00:00:00.000	"Venezuela"	"Caracas"
98087720	491474500	"Devolución"	"CC01"	"Special Day"	34,1445	1	9,86	3,86	2	2004-12-01 00:00:00.000	2004-12-04 00:00:00.000	2004-12-13 00:00:00.000	"Colombia"	"Medellín"
98087452	758679810	"Devolución"	"CC01"	"Special Day"	34,1445	1	6,86	3,86	3	2005-02-11 00:00:00.000	2005-02-12 00:00:00.000	2005-02-23 00:00:00.000	"Perú"	"Lima"
98085302	637125327	"Normal"	"CC01"	"Special Day"	34,1445	1	9,58	6,58	3	2006-09-22 00:00:00.000	2006-09-24 00:00:00.000	2006-10-14 00:00:00.000	"Colombia"	"Medellín"
98085071	870227408	"Normal"	"CC01"	"Special Day"	68,289	2	5,73	4,73	2	2006-11-21 00:00:00.000	2006-11-22 00:00:00.000	2006-12-12 00:00:00.000	"Uruguay"	"Montevideo"
98085074	234941158	"Normal"	"CC01"	"Special Day"	68,289	2	7,99	3,99	1	2006-11-21 00:00:00.000	2006-11-22 00:00:00.000	2006-12-01 00:00:00.000	"Argentina"	"Rosario"
98085060	288269706	"Normal"	"CC01"	"Special Day"	102,4335	3	7,99	6,99	2	2006-11-24 00:00:00.000	2006-11-26 00:00:00.000	2006-12-05 00:00:00.000	"Perú"	"Lima"
98084990	664948076	"Normal"	"CC01"	"Special Day"	34,1445	1	9,65	3,65	2	2006-12-12 00:00:00.000	2006-12-15 00:00:00.000	2006-12-31 00:00:00.000	"Perú"	"Lima"
98084956	411774575	"Normal"	"CC01"	"Special Day"	102,4335	3	5,9	5,9	2	2006-12-23 00:00:00.000	2006-12-25 00:00:00.000	2007-01-07 00:00:00.000	"Ecuador"	"Quito"
98084753	463804554	"Normal"	"CC01"	"Special Day"	68,289	2	6,12	5,12	2	2007-02-11 00:00:00.000	2007-02-12 00:00:00.000	2007-03-04 00:00:00.000	"Chile"	"Viña del Mar"
98084649	588854897	"Normal"	"CC01"	"Special Day"	102,4335	3	5,89	5,89	3	2007-03-08 00:00:00.000	2007-03-10 00:00:00.000	2007-03-17 00:00:00.000	"Argentina"	"Rosario"
98084338	794504735	"Normal"	"CC01"	"Special Day"	68,289	2	8,84	5,84	3	2007-06-13 00:00:00.000	2007-06-14 00:00:00.000	2007-06-28 00:00:00.000	"Uruguay"	"Montevideo"
98084284	541065853	"Normal"	"CC01"	"Special Day"	68,289	2	8,58	5,58	1	2007-06-27 00:00:00.000	2007-06-28 00:00:00.000	2007-07-07 00:00:00.000	"Ecuador"	"Quito"
98084220	777301763	"Normal"	"CC01"	"Special Day"	34,1445	1	5,68	5,68	1	2007-07-12 00:00:00.000	2007-07-14 00:00:00.000	2007-07-31 00:00:00.000	"Colombia"	"Medellín"
98083881	162737049	"Normal"	"CC01"	"Special Day"	34,1445	1	9	6	1	2007-10-12 00:00:00.000	2007-10-14 00:00:00.000	2007-10-25 00:00:00.000	"Ecuador"	"Quito"
98083837	751863869	"Devolución"	"CC01"	"Special Day"	34,1445	1	7,75	3,75	1	2007-10-28 00:00:00.000	2007-10-30 00:00:00.000	2007-11-14 00:00:00.000	"Colombia"	"Medellín"
98083757	677383648	"Devolución"	"CC01"	"Special Day"	68,289	2	8,58	6,58	3	2007-11-13 00:00:00.000	2007-11-16 00:00:00.000	2007-11-23 00:00:00.000	"Ecuador"	"Quito"
98083612	309017972	"Normal"	"CC01"	"Special Day"	102,4335	3	9,9	3,9	2	2007-12-22 00:00:00.000	2007-12-24 00:00:00.000	2008-01-08 00:00:00.000	"Paraguay"	"Asunción"
98082645	628707757	"Normal"	"CC01"	"Special Day"	34,1445	1	8,22	4,22	1	2008-09-14 00:00:00.000	2008-09-16 00:00:00.000	2008-09-29 00:00:00.000	"Argentina"	"Rosario"
98082512	189635244	"Normal"	"CC01"	"Special Day"	102,4335	3	8,75	5,75	1	2008-10-22 00:00:00.000	2008-10-23 00:00:00.000	2008-11-09 00:00:00.000	"Brasil"	"Rio"
98082432	628707757	"Normal"	"CC01"	"Special Day"	34,1445	1	7,9	5,9	1	2008-11-11 00:00:00.000	2008-11-13 00:00:00.000	2008-11-20 00:00:00.000	"Colombia"	"Medellín"
98082105	316425048	"Normal"	"CC01"	"Special Day"	68,289	2	9,33	3,33	3	2009-01-31 00:00:00.000	2009-02-03 00:00:00.000	2009-02-10 00:00:00.000	"Paraguay"	"Asunción"
98081924	370008934	"Normal"	"CC01"	"Special Day"	68,289	2	6,73	3,73	3	2009-03-22 00:00:00.000	2009-03-23 00:00:00.000	2009-04-09 00:00:00.000	"Brasil"	"Rio"
98081895	529333105	"Normal"	"CC01"	"Special Day"	102,4335	3	7,58	5,58	1	2009-03-29 00:00:00.000	2009-03-30 00:00:00.000	2009-04-13 00:00:00.000	"Chile"	"Viña del Mar"
98081754	684389929	"Normal"	"CC01"	"Special Day"	68,289	2	8,84	3,84	1	2009-05-03 00:00:00.000	2009-05-04 00:00:00.000	2009-05-24 00:00:00.000	"Paraguay"	"Asunción"
98081720	316425048	"Normal"	"CC01"	"Special Day"	68,289	2	9,45	3,45	1	2009-05-12 00:00:00.000	2009-05-14 00:00:00.000	2009-05-29 00:00:00.000	"Argentina"	"Rosario"
98081677	193322802	"Normal"	"CC01"	"Special Day"	102,4335	3	6,25	4,25	1	2009-05-26 00:00:00.000	2009-05-27 00:00:00.000	2009-06-03 00:00:00.000	"Colombia"	"Medellín"
98081361	700137756	"Normal"	"CC01"	"Special Day"	34,1445	1	9,68	6,68	2	2009-08-12 00:00:00.000	2009-08-14 00:00:00.000	2016-01-11 00:00:00.000	"Ecuador"	"Quito"
98081103	217563390	"Devolución"	"CC01"	"Special Day"	34,1445	1	9,68	4,68	3	2009-10-05 00:00:00.000	2009-10-07 00:00:00.000	2009-10-16 00:00:00.000	"Colombia"	"Medellín"
98080834	324989280	"Normal"	"CC01"	"Special Day"	102,4335	3	8	4	3	2009-12-07 00:00:00.000	2009-12-08 00:00:00.000	2009-12-15 00:00:00.000	"Paraguay"	"Asunción"
98080813	366718157	"Devolución"	"CC01"	"Special Day"	68,289	2	8,88	6,88	2	2009-12-10 00:00:00.000	2009-12-12 00:00:00.000	2009-12-29 00:00:00.000	"Chile"	"Viña del Mar"
98080794	194398828	"Normal"	"CC01"	"Special Day"	68,289	2	9,75	3,75	2	2009-12-14 00:00:00.000	2009-12-15 00:00:00.000	2009-12-24 00:00:00.000	"Colombia"	"Medellín"
98080495	720326971	"Normal"	"CC01"	"Special Day"	68,289	2	9,33	3,33	1	2010-02-11 00:00:00.000	2010-02-12 00:00:00.000	2010-02-20 00:00:00.000	"Paraguay"	"Asunción"
98080449	353597252	"Normal"	"CC01"	"Special Day"	68,289	2	8,12	5,12	3	2010-02-18 00:00:00.000	2010-02-21 00:00:00.000	2016-03-15 00:00:00.000	"Paraguay"	"Asunción"
98080366	619383446	"Normal"	"CC01"	"Special Day"	102,4335	3	9,75	5,75	1	2010-03-08 00:00:00.000	2010-03-09 00:00:00.000	2010-03-19 00:00:00.000	"Venezuela"	"Caracas"
98080191	234941158	"Normal"	"CC01"	"Special Day"	102,4335	3	6,61	5,61	2	2010-04-11 00:00:00.000	2010-04-13 00:00:00.000	2010-05-01 00:00:00.000	"Venezuela"	"Caracas"
98079951	870227408	"Normal"	"CC01"	"Special Day"	102,4335	3	5	4	2	2010-05-29 00:00:00.000	2010-06-01 00:00:00.000	2010-06-20 00:00:00.000	"Brasil"	"Rio"
98079940	126420846	"Normal"	"CC01"	"Special Day"	68,289	2	7,99	4,99	3	2010-06-01 00:00:00.000	2010-06-03 00:00:00.000	2010-06-21 00:00:00.000	"Argentina"	"Rosario"
98079753	833567577	"Devolución"	"CC01"	"Special Day"	34,1445	1	6,68	6,68	1	2010-07-12 00:00:00.000	2010-07-14 00:00:00.000	2016-04-12 00:00:00.000	"Argentina"	"Rosario"
98079535	568892827	"Normal"	"CC01"	"Special Day"	68,289	2	9	5	1	2010-08-26 00:00:00.000	2010-08-29 00:00:00.000	2010-09-06 00:00:00.000	"Venezuela"	"Caracas"
98079516	568892827	"Normal"	"CC01"	"Special Day"	34,1445	1	7	6	3	2010-08-31 00:00:00.000	2010-09-03 00:00:00.000	2010-09-18 00:00:00.000	"Brasil"	"Rio"
98079291	131591686	"Devolución"	"CC01"	"Special Day"	68,289	2	8,99	4,99	3	2010-10-18 00:00:00.000	2010-10-21 00:00:00.000	2010-10-30 00:00:00.000	"Uruguay"	"Montevideo"
98079162	413610234	"Devolución"	"CC01"	"Special Day"	102,4335	3	9,1	4,1	3	2010-11-14 00:00:00.000	2010-11-16 00:00:00.000	2010-11-28 00:00:00.000	"Perú"	"Lima"
98078901	405991354	"Devolución"	"CC01"	"Special Day"	34,1445	1	5,22	5,22	1	2011-01-14 00:00:00.000	2011-01-15 00:00:00.000	2011-02-02 00:00:00.000	"Uruguay"	"Montevideo"
98078792	452241159	"Normal"	"CC01"	"Special Day"	68,289	2	5,33	6,33	1	2011-02-04 00:00:00.000	2011-02-06 00:00:00.000	2011-02-26 00:00:00.000	"Brasil"	"Rio"
98078785	465556184	"Normal"	"CC01"	"Special Day"	102,4335	3	9,99	6,99	3	2011-02-07 00:00:00.000	2011-02-08 00:00:00.000	2011-02-15 00:00:00.000	"Argentina"	"Rosario"
98078585	675665654	"Normal"	"CC01"	"Special Day"	102,4335	3	5,25	6,25	3	2011-03-16 00:00:00.000	2011-03-19 00:00:00.000	2011-04-02 00:00:00.000	"Venezuela"	"Caracas"
98078519	675665654	"Normal"	"CC01"	"Special Day"	102,4335	3	9	4	2	2011-03-31 00:00:00.000	2011-04-02 00:00:00.000	2011-04-21 00:00:00.000	"Ecuador"	"Quito"
98078265	821972070	"Devolución"	"CC01"	"Special Day"	68,289	2	7,99	4,99	3	2011-05-24 00:00:00.000	2011-05-26 00:00:00.000	2011-06-08 00:00:00.000	"Argentina"	"Rosario"
98078110	705211779	"Normal"	"CC01"	"Special Day"	102,4335	3	6,88	4,88	2	2011-06-27 00:00:00.000	2011-06-28 00:00:00.000	2016-07-14 00:00:00.000	"Perú"	"Lima"
98078057	510773995	"Normal"	"CC01"	"Special Day"	34,1445	1	7,99	6,99	2	2011-07-07 00:00:00.000	2011-07-09 00:00:00.000	2011-07-23 00:00:00.000	"Uruguay"	"Montevideo"
98078030	512817841	"Normal"	"CC01"	"Special Day"	34,1445	1	8	7	2	2011-07-10 00:00:00.000	2011-07-13 00:00:00.000	2016-07-15 00:00:00.000	"Uruguay"	"Montevideo"
98077931	733376144	"Normal"	"CC01"	"Special Day"	68,289	2	9,65	3,65	3	2011-07-30 00:00:00.000	2011-08-02 00:00:00.000	2016-07-29 00:00:00.000	"Ecuador"	"Quito"
98077481	645012493	"Normal"	"CC01"	"Special Day"	68,289	2	8,22	6,22	2	2011-11-04 00:00:00.000	2011-11-06 00:00:00.000	2016-08-27 00:00:00.000	"Ecuador"	"Quito"
98077219	550048793	"Normal"	"CC01"	"Special Day"	34,1445	1	5,45	4,45	2	2012-01-04 00:00:00.000	2012-01-05 00:00:00.000	2012-01-20 00:00:00.000	"Argentina"	"Rosario"
98077065	405991354	"Devolución"	"CC01"	"Special Day"	34,1445	1	10	5	2	2012-02-05 00:00:00.000	2012-02-07 00:00:00.000	2012-02-19 00:00:00.000	"Uruguay"	"Montevideo"
98076963	579819412	"Normal"	"CC01"	"Special Day"	68,289	2	7,45	6,45	2	2012-02-28 00:00:00.000	2012-02-29 00:00:00.000	2012-03-16 00:00:00.000	"Uruguay"	"Montevideo"
98076556	751863869	"Normal"	"CC01"	"Special Day"	68,289	2	9,9	3,9	3	2012-05-26 00:00:00.000	2012-05-27 00:00:00.000	2012-06-05 00:00:00.000	"Argentina"	"Rosario"
98076534	411774575	"Normal"	"CC01"	"Special Day"	68,289	2	6,22	6,22	1	2012-05-28 00:00:00.000	2012-05-31 00:00:00.000	2012-06-10 00:00:00.000	"Uruguay"	"Montevideo"
98076469	667298873	"Normal"	"CC01"	"Special Day"	102,4335	3	9,99	5,99	3	2012-06-09 00:00:00.000	2012-06-12 00:00:00.000	2012-06-26 00:00:00.000	"Argentina"	"Rosario"
98076445	391506118	"Normal"	"CC01"	"Special Day"	68,289	2	8,73	4,73	3	2012-06-17 00:00:00.000	2012-06-18 00:00:00.000	2012-07-07 00:00:00.000	"Uruguay"	"Montevideo"
98076364	323336792	"Normal"	"CC01"	"Special Day"	102,4335	3	7,88	6,88	3	2012-07-02 00:00:00.000	2012-07-04 00:00:00.000	2012-07-16 00:00:00.000	"Perú"	"Lima"
98076300	554389349	"Normal"	"CC01"	"Special Day"	102,4335	3	9,1	6,1	2	2012-07-15 00:00:00.000	2012-07-18 00:00:00.000	2012-08-07 00:00:00.000	"Paraguay"	"Asunción"
98076301	277084893	"Normal"	"CC01"	"Special Day"	68,289	2	5,86	5,86	3	2012-07-15 00:00:00.000	2012-07-18 00:00:00.000	2012-07-31 00:00:00.000	"Brasil"	"Rio"
98076249	360318072	"Normal"	"CC01"	"Special Day"	68,289	2	6,1	4,1	1	2012-07-28 00:00:00.000	2012-07-30 00:00:00.000	2012-08-06 00:00:00.000	"Paraguay"	"Asunción"
98076121	139149235	"Normal"	"CC01"	"Special Day"	102,4335	3	6,33	4,33	1	2012-08-24 00:00:00.000	2012-08-27 00:00:00.000	2016-11-05 00:00:00.000	"Paraguay"	"Asunción"
98076058	324989280	"Devolución"	"CC01"	"Special Day"	34,1445	1	9,61	4,61	3	2012-09-07 00:00:00.000	2012-09-08 00:00:00.000	2012-09-16 00:00:00.000	"Uruguay"	"Montevideo"
98076053	453512131	"Normal"	"CC01"	"Special Day"	34,1445	1	5,45	6,45	3	2012-09-07 00:00:00.000	2012-09-09 00:00:00.000	2012-09-29 00:00:00.000	"Uruguay"	"Montevideo"
98076039	288269706	"Normal"	"CC01"	"Special Day"	34,1445	1	7,99	3,99	2	2012-09-10 00:00:00.000	2012-09-13 00:00:00.000	2012-09-30 00:00:00.000	"Ecuador"	"Quito"
98076027	898039697	"Normal"	"CC01"	"Special Day"	102,4335	3	9,88	5,88	1	2012-09-14 00:00:00.000	2012-09-15 00:00:00.000	2012-09-30 00:00:00.000	"Venezuela"	"Caracas"
98076002	733376144	"Normal"	"CC01"	"Special Day"	68,289	2	5,55	6,55	1	2012-09-17 00:00:00.000	2012-09-20 00:00:00.000	2012-09-30 00:00:00.000	"Ecuador"	"Quito"
98075995	645012493	"Normal"	"CC01"	"Special Day"	68,289	2	7,22	5,22	1	2012-09-21 00:00:00.000	2012-09-22 00:00:00.000	2012-10-06 00:00:00.000	"Brasil"	"Rio"
98075938	870227408	"Normal"	"CC01"	"Special Day"	34,1445	1	6,68	3,68	1	2012-10-01 00:00:00.000	2012-10-02 00:00:00.000	2012-10-17 00:00:00.000	"Chile"	"Viña del Mar"
98075877	508031399	"Normal"	"CC01"	"Special Day"	102,4335	3	7,65	4,65	3	2012-10-11 00:00:00.000	2012-10-13 00:00:00.000	2012-10-25 00:00:00.000	"Perú"	"Lima"
98075696	794504735	"Normal"	"CC01"	"Special Day"	34,1445	1	5,14	6,14	1	2012-11-15 00:00:00.000	2012-11-18 00:00:00.000	2012-12-06 00:00:00.000	"Paraguay"	"Asunción"
98075697	890670789	"Normal"	"CC01"	"Special Day"	102,4335	3	8,99	5,99	2	2012-11-15 00:00:00.000	2012-11-18 00:00:00.000	2012-12-06 00:00:00.000	"Uruguay"	"Montevideo"
98075203	448449579	"Normal"	"CC01"	"Special Day"	68,289	2	7,1	4,1	1	2013-02-23 00:00:00.000	2013-02-26 00:00:00.000	2016-12-17 00:00:00.000	"Chile"	"Viña del Mar"
98074637	193156145	"Normal"	"CC01"	"Special Day"	68,289	2	6,99	3,99	3	2013-06-22 00:00:00.000	2013-06-23 00:00:00.000	2017-01-21 00:00:00.000	"Uruguay"	"Montevideo"
98074612	680594379	"Normal"	"CC01"	"Special Day"	102,4335	3	7,99	5,99	3	2013-06-27 00:00:00.000	2013-06-29 00:00:00.000	2013-07-10 00:00:00.000	"Brasil"	"Rio"
98074455	438776540	"Normal"	"CC01"	"Special Day"	102,4335	3	7,22	6,22	2	2013-07-29 00:00:00.000	2013-07-30 00:00:00.000	2013-08-14 00:00:00.000	"Argentina"	"Rosario"
98074332	198717395	"Devolución"	"CC01"	"Special Day"	68,289	2	7,99	5,99	2	2013-08-23 00:00:00.000	2013-08-24 00:00:00.000	2013-09-02 00:00:00.000	"Ecuador"	"Quito"
98074030	615575696	"Normal"	"CC01"	"Special Day"	34,1445	1	9,65	5,65	3	2013-10-29 00:00:00.000	2013-10-30 00:00:00.000	2013-11-19 00:00:00.000	"Colombia"	"Medellín"
98073675	296364886	"Normal"	"CC01"	"Special Day"	34,1445	1	9,14	5,14	2	2014-01-10 00:00:00.000	2014-01-12 00:00:00.000	2014-01-27 00:00:00.000	"Venezuela"	"Caracas"
98073642	451629037	"Devolución"	"CC01"	"Special Day"	68,289	2	9	5	1	2014-01-18 00:00:00.000	2014-01-20 00:00:00.000	2018-04-12 00:00:00.000	"Uruguay"	"Montevideo"
98073634	283730095	"Devolución"	"CC01"	"Special Day"	102,4335	3	9,45	5,45	2	2014-01-20 00:00:00.000	2014-01-21 00:00:00.000	2014-01-30 00:00:00.000	"Argentina"	"Rosario"
98073560	841860903	"Normal"	"CC01"	"Special Day"	102,4335	3	9,36	6,36	2	2014-01-30 00:00:00.000	2014-02-02 00:00:00.000	2014-02-22 00:00:00.000	"Venezuela"	"Caracas"
98073520	548390931	"Devolución"	"CC01"	"Special Day"	68,289	2	7,58	5,58	2	2014-02-07 00:00:00.000	2014-02-10 00:00:00.000	2014-02-28 00:00:00.000	"Uruguay"	"Montevideo"
98073428	514668821	"Normal"	"CC01"	"Special Day"	34,1445	1	8,25	4,25	1	2014-02-25 00:00:00.000	2014-02-27 00:00:00.000	2017-03-30 00:00:00.000	"Argentina"	"Rosario"
98073320	411774575	"Devolución"	"CC01"	"Special Day"	102,4335	3	8,22	3,22	1	2014-03-14 00:00:00.000	2014-03-17 00:00:00.000	2017-04-02 00:00:00.000	"Chile"	"Viña del Mar"
98073250	370008934	"Normal"	"CC01"	"Special Day"	102,4335	3	5,99	3,99	1	2014-03-29 00:00:00.000	2014-03-31 00:00:00.000	2014-04-16 00:00:00.000	"Colombia"	"Medellín"
98072888	550048793	"Normal"	"CC01"	"Special Day"	34,1445	1	7,99	6,99	3	2014-06-03 00:00:00.000	2014-06-05 00:00:00.000	2018-05-23 00:00:00.000	"Uruguay"	"Montevideo"
98072770	126420846	"Normal"	"CC01"	"Special Day"	102,4335	3	6,33	3,33	2	2014-06-24 00:00:00.000	2014-06-26 00:00:00.000	2017-05-06 00:00:00.000	"Brasil"	"Rio"
98072385	598384221	"Normal"	"CC01"	"Special Day"	102,4335	3	7,61	4,61	1	2014-08-27 00:00:00.000	2014-08-29 00:00:00.000	2014-09-16 00:00:00.000	"Paraguay"	"Asunción"
98072336	458554212	"Normal"	"CC01"	"Special Day"	34,1445	1	8,58	6,58	3	2014-09-06 00:00:00.000	2014-09-09 00:00:00.000	2017-05-20 00:00:00.000	"Perú"	"Lima"
98072264	614786757	"Normal"	"CC01"	"Special Day"	68,289	2	9,33	3,33	3	2014-09-21 00:00:00.000	2014-09-23 00:00:00.000	2014-10-05 00:00:00.000	"Perú"	"Lima"
98072244	700137756	"Devolución"	"CC01"	"Special Day"	68,289	2	8,61	3,61	2	2014-09-24 00:00:00.000	2014-09-26 00:00:00.000	2014-10-04 00:00:00.000	"Perú"	"Lima"
98072104	645012493	"Normal"	"CC01"	"Special Day"	68,289	2	9,65	5,65	1	2014-10-20 00:00:00.000	2014-10-21 00:00:00.000	2014-11-04 00:00:00.000	"Argentina"	"Rosario"
98071897	305002580	"Normal"	"CC01"	"Special Day"	102,4335	3	5,25	5,25	1	2014-11-26 00:00:00.000	2014-11-28 00:00:00.000	2017-06-10 00:00:00.000	"Perú"	"Lima"
98071200	705211779	"Normal"	"CC01"	"Special Day"	102,4335	3	5,55	5,55	2	2015-03-17 00:00:00.000	2015-03-18 00:00:00.000	2017-07-13 00:00:00.000	"Colombia"	"Medellín"
98071090	367570195	"Normal"	"CC01"	"Special Day"	34,1445	1	9,33	6,33	2	2015-04-02 00:00:00.000	2015-04-03 00:00:00.000	2017-07-14 00:00:00.000	"Chile"	"Viña del Mar"
98070984	417364182	"Normal"	"CC01"	"Special Day"	102,4335	3	6,86	4,86	2	2015-04-16 00:00:00.000	2015-04-18 00:00:00.000	2015-04-26 00:00:00.000	"Paraguay"	"Asunción"
98070830	833567577	"Normal"	"CC01"	"Special Day"	68,289	2	8,9	5,9	3	2015-05-08 00:00:00.000	2015-05-11 00:00:00.000	2015-05-27 00:00:00.000	"Perú"	"Lima"
98070618	314072367	"Normal"	"CC01"	"Special Day"	102,4335	3	6,45	6,45	3	2015-06-10 00:00:00.000	2015-06-11 00:00:00.000	2015-06-19 00:00:00.000	"Paraguay"	"Asunción"
98070208	448346508	"Normal"	"CC01"	"Special Day"	102,4335	3	6,55	6,55	1	2015-08-10 00:00:00.000	2015-08-12 00:00:00.000	2015-08-30 00:00:00.000	"Paraguay"	"Asunción"
98070089	217065938	"Normal"	"CC01"	"Special Day"	102,4335	3	8,9	6,9	2	2015-08-30 00:00:00.000	2015-09-01 00:00:00.000	2018-03-10 00:00:00.000	"Ecuador"	"Quito"
98094186	367478878	"Devolución"	"L02"	"Special Day"	26,13	1	7,86	5,86	2	2000-01-05 00:00:00.000	2000-01-08 00:00:00.000	2000-01-17 00:00:00.000	"Chile"	"Viña del Mar"
98093681	283730095	"Devolución"	"L05"	"Special Day"	52,715	2	6,86	4,86	2	2000-06-02 00:00:00.000	2000-06-03 00:00:00.000	2000-06-19 00:00:00.000	"Uruguay"	"Montevideo"
98093630	369207282	"Devolución"	"C12"	"Special Day"	58,188	3	7,99	4,99	3	2000-06-10 00:00:00.000	2000-06-13 00:00:00.000	2000-06-22 00:00:00.000	"Paraguay"	"Asunción"
98093284	758679810	"Devolución"	"CC02"	"Special Day"	17,368	1	7,86	6,86	1	2000-09-15 00:00:00.000	2000-09-17 00:00:00.000	2000-10-01 00:00:00.000	"Venezuela"	"Caracas"
98093204	794332386	"Devolución"	"L06"	"Special Day"	55,315	2	7,25	3,25	2	2000-10-06 00:00:00.000	2000-10-08 00:00:00.000	2000-10-20 00:00:00.000	"Argentina"	"Rosario"
98093054	529333105	"Devolución"	"CC02"	"Special Day"	34,736	2	7,61	6,61	1	2000-11-17 00:00:00.000	2000-11-20 00:00:00.000	2000-12-06 00:00:00.000	"Ecuador"	"Quito"
98092805	272491500	"Devolución"	"L05"	"Special Day"	79,0725	3	8,25	6,25	2	2001-01-28 00:00:00.000	2001-01-29 00:00:00.000	2001-02-09 00:00:00.000	"Perú"	"Lima"
98092731	680594379	"Devolución"	"L03"	"Special Day"	19,4935	1	7,1	3,1	2	2001-02-16 00:00:00.000	2001-02-19 00:00:00.000	2001-02-28 00:00:00.000	"Argentina"	"Rosario"
98092502	615575696	"Devolución"	"C12"	"Special Day"	38,792	2	5,2	4,2	1	2001-04-22 00:00:00.000	2001-04-23 00:00:00.000	2001-05-12 00:00:00.000	"Uruguay"	"Montevideo"
98092281	568383385	"Devolución"	"L02"	"Special Day"	26,13	1	7,1	3,1	3	2001-06-20 00:00:00.000	2001-06-23 00:00:00.000	2001-07-02 00:00:00.000	"Venezuela"	"Caracas"
98092064	194398828	"Devolución"	"B01"	"Special Day"	32,578	1	6,36	4,36	2	2001-08-27 00:00:00.000	2001-08-28 00:00:00.000	2001-09-08 00:00:00.000	"Paraguay"	"Asunción"
98091934	551050943	"Devolución"	"B05"	"Special Day"	65,845	2	5,55	3,55	2	2001-10-06 00:00:00.000	2001-10-07 00:00:00.000	2001-10-19 00:00:00.000	"Perú"	"Lima"
98091505	749092605	"Devolución"	"L07"	"Special Day"	49,257	2	7,22	4,22	1	2002-01-25 00:00:00.000	2002-01-26 00:00:00.000	2002-02-11 00:00:00.000	"Venezuela"	"Caracas"
98091420	892235684	"Devolución"	"C10"	"Special Day"	29,809	1	8	4	2	2002-02-17 00:00:00.000	2002-02-19 00:00:00.000	2002-03-10 00:00:00.000	"Ecuador"	"Quito"
98091419	862543364	"Devolución"	"L02"	"Special Day"	78,39	3	5,99	3,99	1	2002-02-16 00:00:00.000	2002-02-19 00:00:00.000	2002-03-10 00:00:00.000	"Paraguay"	"Asunción"
98091425	819761666	"Devolución"	"L03"	"Special Day"	38,987	2	5,1	3,1	1	2002-02-17 00:00:00.000	2002-02-19 00:00:00.000	2002-03-05 00:00:00.000	"Paraguay"	"Asunción"
98091351	535619292	"Devolución"	"L04"	"Special Day"	19,565	1	7,45	4,45	3	2002-03-03 00:00:00.000	2002-03-06 00:00:00.000	2002-03-19 00:00:00.000	"Uruguay"	"Montevideo"
98091315	324989280	"Devolución"	"L05"	"Special Day"	26,3575	1	6,22	4,22	3	2002-03-13 00:00:00.000	2002-03-15 00:00:00.000	2002-03-29 00:00:00.000	"Perú"	"Lima"
98091275	728304917	"Devolución"	"B01"	"Special Day"	65,156	2	7,36	3,36	3	2002-03-22 00:00:00.000	2002-03-25 00:00:00.000	2002-04-11 00:00:00.000	"Uruguay"	"Montevideo"
98091072	436608095	"Devolución"	"L07"	"Special Day"	73,8855	3	8	5	2	2002-05-15 00:00:00.000	2002-05-18 00:00:00.000	2002-05-29 00:00:00.000	"Ecuador"	"Quito"
98090675	567281373	"Devolución"	"C11"	"Special Day"	63,5895	3	9,89	6,89	3	2002-09-05 00:00:00.000	2002-09-08 00:00:00.000	2002-09-23 00:00:00.000	"Venezuela"	"Caracas"
98090626	233460961	"Devolución"	"L06"	"Special Day"	55,315	2	7,25	3,25	1	2002-09-16 00:00:00.000	2002-09-19 00:00:00.000	2002-09-28 00:00:00.000	"Uruguay"	"Montevideo"
98090548	588854897	"Devolución"	"L02"	"Special Day"	26,13	1	9,1	3,1	3	2002-10-08 00:00:00.000	2002-10-09 00:00:00.000	2002-10-28 00:00:00.000	"Ecuador"	"Quito"
